recency,history,mens,womens,newbie,visit,conversion,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,history_segment_1) $0 - $100,history_segment_2) $100 - $200,history_segment_3) $200 - $350,history_segment_4) $350 - $500,history_segment_5) $500 - $750,"history_segment_6) $750 - $1,000","history_segment_7) $1,000 +",treatment,spend
1,161.81,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
9,98.48,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,65.82,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
5,143.96,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,60.03,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,433.97,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
6,1206.11,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,73.3,0,1,0,1,1,,,,,,,,,,,,,,1,60.65
6,720.96,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
11,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,63.83,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
2,126.91,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,287.49,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
7,58.23,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
5,388.14,1,0,1,1,1,,,,,,,,,,,,,,1,295.21
11,29.99,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
5,206.35,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
3,305.46,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,156.93,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,271.35,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
1,504.95,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
2,207.23,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
6,29.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
3,240.47,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
6,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
1,823.06,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
3,114.27,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
12,40.41,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
4,83.06,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
1,209.05,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
2,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
8,139.97,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
7,87.56,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,318.5,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
1,563.61,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,105.84,0,1,1,1,1,,,,,,,,,,,,,,0,158.96
4,78.77,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
7,59.53,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
11,134.41,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
8,278.48,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
1,64.7,0,1,0,1,1,,,,,,,,,,,,,,1,97.27
6,88.33,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
1,875.31,1,1,1,1,0,,,,,,,,,,,,,,1,0.0
10,71.78,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
9,30.78,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
9,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
9,146.75,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,29.99,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
8,552.43,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
6,165.49,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
5,219.21,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
3,414.15,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
2,566.33,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,43.35,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
8,658.83,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
6,39.04,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
7,481.76,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
5,144.59,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,353.7,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,463.47,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
2,310.63,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
3,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
4,44.18,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
2,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
2,515.13,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,475.24,1,1,1,1,0,,,,,,,,,,,,,,1,0.0
2,334.2,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,174.06,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
12,66.15,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
8,183.85,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
6,120.13,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
2,189.23,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
2,184.31,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
5,597.6,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,47.38,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
2,341.16,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
1,470.79,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
10,80.96,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
1,44.14,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,1853.3,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
3,130.6,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,213.59,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
3,185.61,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
1,599.29,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,108.38,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
7,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
6,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
5,245.0,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
11,37.37,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,211.49,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,29.99,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,224.33,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
7,93.8,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
3,29.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
6,115.86,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
1,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
9,29.99,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
7,61.94,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
3,357.58,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
11,45.36,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
7,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
11,574.68,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
9,102.93,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
9,189.58,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
2,63.71,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
2,120.91,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
10,213.57,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
5,227.05,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
4,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
9,37.4,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
3,282.11,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,138.15,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,111.49,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
9,241.66,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
6,306.2,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
9,96.88,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
4,87.15,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
1,65.17,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,100.16,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
1,46.6,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
4,161.87,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
4,100.98,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
2,208.47,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
4,167.52,1,0,1,1,0,,,,,,,,,,,,,,1,0.0
8,51.06,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
2,262.77,1,0,1,1,0,,,,,,,,,,,,,,0,0.0
9,379.41,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
7,92.54,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
6,568.77,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
1,552.58,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
1,263.8,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
12,59.26,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
5,231.12,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
5,365.37,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,47.79,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
8,376.51,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
9,71.97,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
8,81.01,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
2,416.75,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
5,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
2,289.44,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
10,156.56,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
7,125.12,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
8,58.49,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
6,139.25,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
6,267.1,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
11,99.84,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
11,29.99,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,140.11,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,50.63,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
10,86.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
2,267.14,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
3,57.72,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,297.11,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
5,107.71,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,42.91,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
3,257.49,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,42.18,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
4,95.09,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
9,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
12,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,70.96,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,635.99,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,188.89,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
5,29.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
4,57.41,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
4,614.41,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
4,42.62,1,0,1,1,0,,,,,,,,,,,,,,1,0.0
1,1161.31,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
12,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
5,498.82,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
10,39.82,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
5,208.94,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
1,469.83,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,124.77,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
11,287.49,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
7,257.63,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,40.38,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
7,29.99,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
1,52.14,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
6,360.24,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
2,29.99,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,162.48,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
1,119.6,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
8,364.21,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
2,151.61,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
9,407.47,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
9,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
6,543.1,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
8,253.49,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
5,346.05,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,92.66,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
11,53.4,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
9,409.07,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
6,680.93,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
11,215.23,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
8,29.99,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
3,929.85,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,149.8,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
3,139.23,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
4,123.42,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
9,375.49,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
12,324.93,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
7,159.11,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
3,503.85,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
9,29.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
7,959.42,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,363.98,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
5,933.65,1,1,1,1,0,,,,,,,,,,,,,,1,0.0
4,115.69,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,311.58,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
1,29.99,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
8,29.99,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
9,144.49,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,1672.21,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
2,279.73,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
2,30.34,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,275.87,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
9,202.9,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
1,1173.93,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
8,179.13,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,29.99,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,156.08,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
7,112.54,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
2,125.61,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
6,145.9,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
9,118.0,1,0,1,1,0,,,,,,,,,,,,,,1,0.0
5,269.1,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
5,325.65,1,0,1,1,0,,,,,,,,,,,,,,1,0.0
5,146.61,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,71.68,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
4,379.4,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
5,37.01,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
1,108.18,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
1,103.49,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
8,447.28,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
1,438.2,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,295.64,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
6,588.36,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
8,29.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
5,48.88,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
5,38.95,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
8,238.69,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,181.21,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
2,272.66,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
2,29.99,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
6,74.78,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
10,134.26,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,283.42,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
6,29.99,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,212.39,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
2,224.8,1,1,0,0,0,,,,,,,,,,,,,,0,0.0
9,41.97,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
7,403.94,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
3,337.93,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
1,49.76,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
1,1047.69,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
6,55.4,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
1,910.98,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
9,336.94,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
12,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
6,97.89,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
6,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
9,225.7,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
12,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
3,160.58,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,210.62,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
3,29.99,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
2,309.43,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
2,78.4,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
5,456.14,1,1,0,0,0,,,,,,,,,,,,,,0,0.0
3,77.54,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
9,29.99,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
5,99.15,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
1,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
5,86.48,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
7,130.49,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
10,92.58,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
2,135.96,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
1,308.22,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
6,194.34,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
6,542.74,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
10,181.66,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
2,201.98,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
9,98.39,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
7,238.59,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,490.36,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
1,767.24,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
8,150.85,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
1,214.03,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
8,37.89,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
12,105.34,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,178.35,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
8,594.29,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,267.61,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,201.53,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
2,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
6,47.93,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
6,72.52,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
2,790.58,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
11,254.09,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
11,29.99,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
12,64.63,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,91.18,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
9,29.99,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
12,328.31,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
6,835.28,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
5,364.33,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
3,29.99,1,0,1,1,0,,,,,,,,,,,,,,1,0.0
2,489.09,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,482.16,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
3,195.35,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
10,29.99,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
4,276.19,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
9,248.09,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
3,50.33,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
8,55.49,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,742.74,1,1,1,1,0,,,,,,,,,,,,,,0,0.0
8,512.63,0,1,1,1,0,,,,,,,,,,,,,,0,0.0
8,271.87,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,474.35,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,417.22,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
6,38.42,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
4,29.99,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
9,308.47,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
2,196.9,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
5,242.36,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
5,232.05,1,1,1,1,0,,,,,,,,,,,,,,1,0.0
8,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
10,30.42,1,0,1,1,0,,,,,,,,,,,,,,1,0.0
8,243.92,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
10,164.88,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
1,220.01,0,1,1,1,0,,,,,,,,,,,,,,0,0.0
8,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
9,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
5,383.8,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
6,43.49,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
7,170.15,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
3,126.85,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
2,341.55,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,267.95,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,29.99,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
7,168.12,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,53.82,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,864.06,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
8,203.68,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
5,422.72,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
9,52.42,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
12,148.96,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
4,709.55,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
7,384.97,1,1,1,1,0,,,,,,,,,,,,,,1,0.0
9,32.76,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
11,358.23,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
4,226.3,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
2,29.99,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,43.71,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
6,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
8,451.2,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,56.91,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
8,399.58,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
9,88.4,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
6,76.72,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
8,468.44,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
5,248.23,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
6,90.6,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
3,466.6,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
9,197.99,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
12,63.26,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
2,244.79,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
6,125.64,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
8,213.52,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
6,319.88,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
12,119.72,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
3,156.23,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,199.81,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
10,221.87,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
5,1526.68,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,403.82,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
5,359.12,1,0,1,1,0,,,,,,,,,,,,,,0,0.0
7,935.11,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
7,254.98,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
8,189.57,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
4,101.4,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
9,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
5,165.15,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,236.96,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
12,33.37,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
4,157.83,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
6,445.4,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
4,383.42,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
1,128.54,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
